icon_filename,inferred_unit_key,status,non_tow_corps_keys,non_tow_corps_names,tow_keys,unit_names,original_pack,original_internal_icon_path,original_extracted_path,original_sha256
france_gen_staff_290_3_0610_icon.tga,ntw3_gen_staff_290_3_0610,assigned_to_corps,ntw3_ac_a17_x6_290,"9. Macdonald / XI.C,VII.C",ntw3_tow_a17_x8_054,Jacques MacDonald,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_290_3_0610_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_290_3_0610_icon.tga,58f491b3675ef97791b55b28ed12c1f56d2de2b26829f68c30b859d2ecdce465
france_gen_staff_292_2_0611_icon.tga,ntw3_gen_staff_292_2_0611,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_292_2_0611_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_292_2_0611_icon.tga,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658
france_gen_staff_292_3_0611_icon.tga,ntw3_gen_staff_292_3_0611,assigned_to_corps,ntw3_ac_a17_x6_292,6. Eugène / Italie,,Eugène de Beauharnais,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_292_3_0611_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_292_3_0611_icon.tga,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658
france_gen_staff_293_2_0615_icon.tga,ntw3_gen_staff_293_2_0615,assigned_to_corps,ntw3_ac_a17_x6_293,7. Maison / Flandres,ntw3_tow_a17_x8_054,Nicolas-Joseph Maison,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_293_2_0615_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_293_2_0615_icon.tga,ee7b4f9e25261a088e24e911475c52e6e3e06e15acc4765f9f6fe64e3fbc0de0
france_gen_staff_295_2_0616_icon.tga,ntw3_gen_staff_295_2_0616,assigned_to_corps,ntw3_ac_a17_x7_295,5. Donzelot / Sept-Îles,,François-Xavier Donzelot,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_295_2_0616_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_295_2_0616_icon.tga,8c91ee978f6d17809906ba3692b0518d6aa7019d7c9299d9b79003a482873f47
francec_gen_staff_082_6_0116_icon.tga,ntw3_gen_staff_082_6_0116,assigned_to_corps,ntw3_ac_a03_x5_082,7. Masséna / Italie.D,ntw3_tow_a03_x8_032,André Masséna 'l'Enfant chéri de la Victoire',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_082_6_0116_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_082_6_0116_icon.tga,6092f9ce86c9659dde5836da399e3993136a68c89630ef7e60a6f9caacfb2d88
francec_gen_staff_118_0_0154_icon.tga,ntw3_gen_staff_118_0_0154,assigned_to_corps,ntw3_ac_a11_x6_118,11. Oudinot / II.C,ntw3_tow_a11_x8_027,Nicolas Oudinot 'le Bayard moderne',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_118_0_0154_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_118_0_0154_icon.tga,69c4dbd74f8f46881a694aeaed9b749a43b72320a579cfdb23be898708152ff9
francec_gen_staff_118_1_0154_icon.tga,ntw3_gen_staff_118_1_0154,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_118_1_0154_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_118_1_0154_icon.tga,69c4dbd74f8f46881a694aeaed9b749a43b72320a579cfdb23be898708152ff9
francec_gen_staff_119_5_0155_icon.tga,ntw3_gen_staff_119_5_0155,assigned_to_corps,ntw3_ac_a11_x5_119,10. Ney / III.C,ntw3_tow_a11_x8_028,Michel Ney 'le Lion rouge',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_119_5_0155_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_119_5_0155_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_119_6_0155_icon.tga,ntw3_gen_staff_119_6_0155,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_119_6_0155_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_119_6_0155_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_122_2_0158_icon.tga,ntw3_gen_staff_122_2_0158,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_122_2_0158_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_122_2_0158_icon.tga,2970fcde299d9fe5019021a02d11456b3f7ec57de179ca821441c6b624b72b2a
francec_gen_staff_122_3_0158_icon.tga,ntw3_gen_staff_122_3_0158,assigned_to_corps,ntw3_ac_a11_x5_122,6. Gouvion Saint-Cyr / VI.C,ntw3_tow_a11_x8_027,Laurent de Gouvion-Saint-Cyr 'l'Homme de glace',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_122_3_0158_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_122_3_0158_icon.tga,2970fcde299d9fe5019021a02d11456b3f7ec57de179ca821441c6b624b72b2a
francec_gen_staff_124_1_0160_icon.tga,ntw3_gen_staff_124_1_0160,assigned_to_corps,ntw3_ac_a11_x5_124,7. Junot / VIII.C,ntw3_tow_a11_x8_028,Jean-Andoche Junot 'le Général Tempête',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_124_1_0160_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_124_1_0160_icon.tga,7fbe75574ce61e1dc6109aa6fd3df029be055ffc5d443f8aebc73abdce8fd720
francec_gen_staff_125_3_0161_icon.tga,ntw3_gen_staff_125_3_0161,assigned_to_corps,ntw3_ac_a11_x6_125,8. Victor / IX.C,ntw3_tow_a11_x8_027,Claude-Victor Perrin 'Belle-Lune',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_125_3_0161_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_125_3_0161_icon.tga,7faeb5bfefed7890ad692dea6accfceb54af1d980783f86779351f66166c643c
francec_gen_staff_130_6_0169_icon.tga,ntw3_gen_staff_130_6_0169,assigned_to_corps,ntw3_ac_a11_x5_130,7. Garde impériale,ntw3_tow_a11_x8_028,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_130_6_0169_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_130_6_0169_icon.tga,92fbcd7235444d8a01e8943cb7a65f1b865602e129811e940a23f53534689766
francec_gen_staff_130_7_0169_icon.tga,ntw3_gen_staff_130_7_0169,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_130_7_0169_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_130_7_0169_icon.tga,92fbcd7235444d8a01e8943cb7a65f1b865602e129811e940a23f53534689766
francec_gen_staff_138_4_0179_icon.tga,ntw3_gen_staff_138_4_0179,assigned_to_corps,ntw3_ac_a12_r6_138,8. Kellermann / III.RC,ntw3_tow_a12_x8_003,Michel Ney 'le Lion rouge' [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_138_4_0179_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_138_4_0179_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_139_8_0181_icon.tga,ntw3_gen_staff_139_8_0181,assigned_to_corps,ntw3_ac_a12_x6_139,10. Garde impériale,ntw3_tow_a12_x8_003,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_139_8_0181_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_139_8_0181_icon.tga,92fbcd7235444d8a01e8943cb7a65f1b865602e129811e940a23f53534689766
francec_gen_staff_140_3_0182_icon.tga,ntw3_gen_staff_140_3_0182,assigned_to_corps,ntw3_ac_a09_x6_140,10. Victor / I.C,ntw3_tow_a09_x8_021,Claude-Victor Perrin 'Belle-Lune',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_140_3_0182_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_140_3_0182_icon.tga,7faeb5bfefed7890ad692dea6accfceb54af1d980783f86779351f66166c643c
francec_gen_staff_144_5_0188_icon.tga,ntw3_gen_staff_144_5_0188,assigned_to_corps,ntw3_ac_a09_x6_144,8. Ney / VI.C,ntw3_tow_a09_x8_021,Michel Ney 'le Lion rouge',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_144_5_0188_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_144_5_0188_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_145_2_0189_icon.tga,ntw3_gen_staff_145_2_0189,assigned_to_corps,ntw3_ac_a09_x6_145,9. Gouvion Saint-Cyr / VII.C,ntw3_tow_a09_x8_021,Laurent de Gouvion-Saint-Cyr 'l'Homme de glace',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_145_2_0189_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_145_2_0189_icon.tga,2970fcde299d9fe5019021a02d11456b3f7ec57de179ca821441c6b624b72b2a
francec_gen_staff_149_2_0265_icon.tga,ntw3_gen_staff_149_2_0265,assigned_to_corps,ntw3_ac_a13_x6_149,10. Masséna / Portugal,ntw3_tow_a13_x8_022,André Masséna 'l'Enfant chéri de la Victoire',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_149_2_0265_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_149_2_0265_icon.tga,140197cf7b373dc65217a9cebfe0633118cd3aa6b3b011c7fd64a9f9a0ea7fdc
francec_gen_staff_150_6_0278_icon.tga,ntw3_gen_staff_150_6_0278,assigned_to_corps,ntw3_ac_a13_x6_150,9. Soult / Sud,ntw3_tow_a13_x8_022,Jean-de-Dieu Soult 'Bras de Fer',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_150_6_0278_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_150_6_0278_icon.tga,56917c061b1efa1425566bdf464f4996c3704c37fe31f6f64679c0c71366dc48
francec_gen_staff_156_2_0345_icon.tga,ntw3_gen_staff_156_2_0345,assigned_to_corps,ntw3_ac_a14_x7_156,7. Carrascosa / I-II,ntw3_tow_c14_x8_030,Michele Carrascosa,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_156_2_0345_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_156_2_0345_icon.tga,8fc7c84ba79da25ec55a668d2e53daba940a604e8c740150039e84d9505df0f4
francec_gen_staff_157_1_0344_icon.tga,ntw3_gen_staff_157_1_0344,assigned_to_corps,ntw3_ac_a14_x7_157,7. Lecchi / III-IV,ntw3_tow_c14_x8_030,Giuseppe Lechi,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_157_1_0344_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_157_1_0344_icon.tga,d35afe6589d54fb937c62e0bb2dab938b3a9b21808d536b4b3ee7265f10a65e9
francec_gen_staff_203_5_0241_icon.tga,ntw3_gen_staff_203_5_0241,assigned_to_corps,france,9. France (1796),,Claude-Victor Perrin 'Belle-Lune',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_203_5_0241_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_203_5_0241_icon.tga,53b246c0b178c31358847c320cce42e650fc7f3d9f4b43ecb1d2f7ed62f60571
francec_gen_staff_203_6_0238_icon.tga,ntw3_gen_staff_203_6_0238,assigned_to_corps,france,9. France (1796),,André Masséna 'l'Enfant chéri de la Victoire',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_203_6_0238_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_203_6_0238_icon.tga,6092f9ce86c9659dde5836da399e3993136a68c89630ef7e60a6f9caacfb2d88
francec_gen_staff_247_3_0553_icon.tga,ntw3_gen_staff_247_3_0553,assigned_to_corps,ntw3_ac_a13_x6_247,7. Victor / Cadix,ntw3_tow_a13_x8_022,Claude-Victor Perrin 'Belle-Lune',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_247_3_0553_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_247_3_0553_icon.tga,7faeb5bfefed7890ad692dea6accfceb54af1d980783f86779351f66166c643c
francec_gen_staff_264_7_0584_icon.tga,ntw3_gen_staff_264_7_0584,assigned_to_corps,ntw3_ac_a16_x6_264,13. Napoléon / Centre,,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_264_7_0584_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_264_7_0584_icon.tga,0a520b35fb08767ef994099dc4761bbf33f9aa20b32c4e0cf39085a30eb05eb5
francec_gen_staff_265_4_0586_icon.tga,ntw3_gen_staff_265_4_0586,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_265_4_0586_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_265_4_0586_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_265_6_0586_icon.tga,ntw3_gen_staff_265_6_0586,assigned_to_corps,ntw3_ac_a16_x6_265,12. Ney / Nord,,Michel Ney 'le Lion rouge',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_265_6_0586_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_265_6_0586_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_282_4_0612_icon.tga,ntw3_gen_staff_282_4_0612,assigned_to_corps,ntw3_ac_a17_x6_282,8. Ney / Jeune Garde,ntw3_tow_a17_x8_054,Michel Ney 'le Lion rouge',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_282_4_0612_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_282_4_0612_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_282_6_0612_icon.tga,ntw3_gen_staff_282_6_0612,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_282_6_0612_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_282_6_0612_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
francec_gen_staff_283_9_0585_icon.tga,ntw3_gen_staff_283_9_0585,assigned_to_corps,ntw3_ac_a17_x6_283,10. Mortier / Vieille Garde,ntw3_tow_a17_x8_054,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_283_9_0585_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_283_9_0585_icon.tga,f3519bc77a8ef8a12519d697c33dafc398842a8282581d49c1036014f2676a29
francec_gen_staff_289_2_0622_icon.tga,ntw3_gen_staff_289_2_0622,assigned_to_corps,ntw3_ac_a17_x6_289,10. Victor / II.C,ntw3_tow_a17_x8_054,Auguste Viesse de Marmont 'Monsieur de Culfier',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_289_2_0622_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_289_2_0622_icon.tga,649a8c0905983c96120f28655bc2a4ad2371804adb82a4ded6a5f48e9f284606
francec_gen_staff_289_3_0609_icon.tga,ntw3_gen_staff_289_3_0609,assigned_to_corps,ntw3_ac_a17_x6_289,10. Victor / II.C,ntw3_tow_a17_x8_054,Claude-Victor Perrin 'Belle-Lune',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_289_3_0609_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_289_3_0609_icon.tga,7faeb5bfefed7890ad692dea6accfceb54af1d980783f86779351f66166c643c
francec_gen_staff_291_5_0613_icon.tga,ntw3_gen_staff_291_5_0613,assigned_to_corps,ntw3_ac_a17_x6_291,8. Soult / Pyrénées,,Jean-de-Dieu Soult 'Bras de Fer',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_291_5_0613_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_291_5_0613_icon.tga,56917c061b1efa1425566bdf464f4996c3704c37fe31f6f64679c0c71366dc48
francec_gen_staff_291_6_0613_icon.tga,ntw3_gen_staff_291_6_0613,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_291_6_0613_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_291_6_0613_icon.tga,56917c061b1efa1425566bdf464f4996c3704c37fe31f6f64679c0c71366dc48
franced_1806_gen_staff_096_5_0130_icon.tga,ntw3_gen_staff_096_5_0130,assigned_to_corps,ntw3_ac_a05_x4_096,8. Garde impériale,ntw3_tow_a05_x8_001,Jean-Baptiste Bessières [C2],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_096_5_0130_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_096_5_0130_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616
franced_1806_gen_staff_096_9_0131_icon.tga,ntw3_gen_staff_096_9_0131,assigned_to_corps,ntw3_ac_a05_x4_096,8. Garde impériale,ntw3_tow_a05_x8_001,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_096_9_0131_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_096_9_0131_icon.tga,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396
franced_1806_gen_staff_105_9_0141_icon.tga,ntw3_gen_staff_105_9_0141,assigned_to_corps,ntw3_ac_a06_x4_105,7. Garde impériale,ntw3_tow_a06_x8_002,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_105_9_0141_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_105_9_0141_icon.tga,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396
franced_1806_gen_staff_114_9_0150_icon.tga,ntw3_gen_staff_114_9_0150,assigned_to_corps,ntw3_ac_a08_x5_114,8. Garde impériale,ntw3_tow_a08_x8_047,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_114_9_0150_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_114_9_0150_icon.tga,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396
franced_1806_gen_staff_153_1_0551_icon.tga,ntw3_gen_staff_153_1_0551,assigned_to_corps,ntw3_ac_a13_x6_153,6. Dorsenne / Nord,ntw3_tow_a13_x8_022,Jean-Baptiste Bessières [C2],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_153_1_0551_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_153_1_0551_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616
franced_gen_staff_130_2_0168_icon.tga,ntw3_gen_staff_130_2_0168,assigned_to_corps,ntw3_ac_a11_x5_130,7. Garde impériale,ntw3_tow_a11_x8_028,Jean-Baptiste Bessières [C2],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_gen_staff_130_2_0168_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_gen_staff_130_2_0168_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616
franced_gen_staff_130_4_0168_icon.tga,ntw3_gen_staff_130_4_0168,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_gen_staff_130_4_0168_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_gen_staff_130_4_0168_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616
franced_gen_staff_130_5_0168_icon.tga,ntw3_gen_staff_130_5_0168,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_gen_staff_130_5_0168_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_gen_staff_130_5_0168_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616
francev2_gen_staff_158_5_0519_icon.tga,ntw3_gen_staff_158_5_0519,assigned_to_corps,ntw3_ac_a14_x6_158,9. Murat / Guardia reale,ntw3_tow_c14_x8_030,Joachim Murat 'le Roi Franconi' [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francev2_gen_staff_158_5_0519_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francev2_gen_staff_158_5_0519_icon.tga,47e44a22930302ecd24cd645267326f99bfc3999270e929bba34f30bab065f82
francev_gen_staff_137_4_0518_icon.tga,ntw3_gen_staff_137_4_0518,assigned_to_corps,ntw3_ac_a12_r6_137,7. Pajol / I.RC,ntw3_tow_a12_x8_003,Pierre-Claude Pajol [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francev_gen_staff_137_4_0518_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francev_gen_staff_137_4_0518_icon.tga,c115a7d3cb21b724c0c30930ddcf8b2e703d3b35fc17f802a1209909e7cd1441
french_egy_gen_staff_076_9_0111_icon.tga,ntw3_gen_staff_076_9_0111,assigned_to_corps,ntw3_ac_a04_x5_076,10. Bonaparte / Alexandrie,ntw3_tow_a04_x8_005,Napoléon Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_076_9_0111_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_076_9_0111_icon.tga,1182906354e3ccf2b33459deab91163063571b5cf4b64135e0c59a0e5db482d1
french_egy_gen_staff_077_7_0112_icon.tga,ntw3_gen_staff_077_7_0112,assigned_to_corps,ntw3_ac_a04_x5_077,8. Desaix / Nil,ntw3_tow_a04_x8_005,Louis Desaix 'le Sultan juste',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_077_7_0112_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_077_7_0112_icon.tga,9bc025b523c72cb20b9237becb4b2466f27e15f34f1201f2a9268134f84612ea
french_egy_gen_staff_078_1_0113_icon.tga,ntw3_gen_staff_078_1_0113,assigned_to_corps,ntw3_ac_a04_x5_078,6. Menou / Damiette,ntw3_tow_a04_x8_005,Jacques de Menou de Boussay 'Abdallah',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_078_1_0113_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_078_1_0113_icon.tga,3f8724bacffffc413d71cd2d53957632920d3cfd16802ddb625b600182ac55ec
french_egy_gen_staff_079_1_0235_icon.tga,ntw3_gen_staff_079_1_0235,assigned_to_corps,ntw3_ac_a04_x5_079,3. Chabot / Corfou,ntw3_tow_a04_x8_005,Louis-François Chabot,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_079_1_0235_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_079_1_0235_icon.tga,d567a8e89f04c6fb9a89f5823e7c4bf57d6537d73fe736c5655d4da81f052181
french_rep_egy_gen_staff_255_1_0575_icon.tga,ntw3_gen_staff_255_1_0575,assigned_to_corps,ntw3_ac_b15_x7_255,5. Abbas Mīrzā / Khazr,ntw3_tow_b15_x8_053,Abbas Mīrzā [C3],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rep_egy_gen_staff_255_1_0575_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rep_egy_gen_staff_255_1_0575_icon.tga,a0483a78b50f2bd307c6d49589175b627b9ceb829cf16a9c87e1ba424ce85d76
french_rep_egy_gen_staff_256_3_0574_icon.tga,ntw3_gen_staff_256_3_0574,assigned_to_corps,ntw3_ac_b15_x6_256,9. Javad Qajar / Azrbadjan,ntw3_tow_b15_x8_053,Javad Khan Qajar [C3],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rep_egy_gen_staff_256_3_0574_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rep_egy_gen_staff_256_3_0574_icon.tga,02fb6fba9e84826b6854545515775e19b3ab5a51dd91fab74f26a1d99c2d30e0
french_rep_egy_gen_staff_257_1_0576_icon.tga,ntw3_gen_staff_257_1_0576,assigned_to_corps,ntw3_ac_b15_x6_257,6. Eskandar Mīrzā / Gurjstan,ntw3_tow_b15_x8_053,Eskandar Mīrzā [C3],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rep_egy_gen_staff_257_1_0576_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rep_egy_gen_staff_257_1_0576_icon.tga,a4a5181254e9ba8f3f64a6216c6fb56eb35b73e77f5a5e7523b6f194ef258f7e
french_rep_ita_gen_staff_117_6_0153_icon.tga,ntw3_gen_staff_117_6_0153,assigned_to_corps,ntw3_ac_a11_x5_117,13. Davout / I.C,ntw3_tow_a11_x8_028,Louis Nicolas Davout 'le Maréchal de Fer',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rep_ita_gen_staff_117_6_0153_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rep_ita_gen_staff_117_6_0153_icon.tga,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653
